,ID,name,address,rating,rating_number,price_level,lat,lng,open,Sun_open,Sun_close,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thur_open,Thur_close,Fri_open,Fri_close,Sat_open,Sat_close,url,wifi,time_limit,outlet,nearest_bus,bus_distance,nearest_station,station_distance
617,ChIJQyWPuLyuQjQRDPXKEBDmERw,南美咖啡,"No. 446號, Wenlin Rd, Jiujia Village, Shilin District, Taipei City, Taiwan 111",4.3,797,2.0,25.0953305,121.5246671,True,08:00:00,19:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,https://maps.google.com/?cid=2022650664341665036,,,,捷運士林站(中正),50.795260579580194,士林,258.33716141349055
618,ChIJf3SQblipQjQRw7M92DgsPmQ,COZY SUN DAY CAFE 日向咖啡 士林新光店,"No. 74號, Wenchang Rd, Fujia Village, Shilin District, Taipei City, Taiwan 111045",4.7,264,,25.0963902,121.5212523,True,07:30:00,16:30:00,07:30:00,16:30:00,07:30:00,16:30:00,07:30:00,16:30:00,07:30:00,16:30:00,07:30:00,16:30:00,07:30:00,16:30:00,https://maps.google.com/?cid=7223259475006567363,,,,新光醫院,92.64792979438296,士林,597.2319504377249
619,ChIJi2noNqOuQjQRbA-Scsp0ws8,ikari Shilin Shop,"No. 231號, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.3,2364,2.0,25.0952467,121.5260806,True,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,https://maps.google.com/?cid=14970656524187340652,,,yes,捷運士林站(中正),25.862868182602607,士林,194.77725815649666
620,ChIJBxI3rOetQjQRMonpMsqY7pg,白房子 Yang Ming Caf’e,"111, Taiwan, Taipei City, Shilin District, Aifu 2nd St, 厚生巷2號",4.4,5644,2.0,25.1391412,121.5460612,True,09:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,09:00:00,19:00:00,https://maps.google.com/?cid=11019913332427163954,,,,文化大學,70.43568359812447,芝山,4654.253637890911
621,ChIJlyMajuetQjQRXtB74oN2G9Q,Grass Mountain Coffee,"No. 472號, Section 5, Zhongshan N Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.7,502,2.0,25.0923696,121.5281814,True,08:15:00,17:15:00,08:15:00,17:15:00,08:15:00,17:15:00,08:15:00,17:15:00,08:15:00,17:15:00,08:15:00,17:15:00,08:15:00,17:15:00,https://maps.google.com/?cid=15283940069224468574,,,,捷運士林站 (中山),63.90352770273587,士林,231.56545812039187
622,ChIJRZsjAYOvQjQRWig7PJgJyO4,Kinokaffee Roast,"No. 57號, Lane 235, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.9,139,,25.0937203,121.5264609,True,,,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,09:00:00,18:30:00,https://maps.google.com/?cid=17206012925819168858,yes,,,捷運士林站,67.13079618553664,士林,33.01299747838743
623,ChIJd63_Y0OvQjQRuf4X_2mrkF8,風格司咖啡館士林官邸店,"No. 60號, Fulin Rd, 士林區 Shilin District, Taipei City, Taiwan 111",4.5,204,,25.0941519,121.5303342,True,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,09:30:00,17:00:00,09:30:00,17:00:00,https://maps.google.com/?cid=6886192301989166777,,,,士林官邸 (中山),207.44764428971456,士林,418.68349449275223
624,ChIJt7vNFFSvQjQRp-Cw_uCjY8k,INTRO Kitchen,"No. 21號, Lane 300, Jihe Rd, Fujia Village, Shilin District, Taipei City, Taiwan 11162",4.2,1317,,25.0937708,121.5185614,True,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,https://maps.google.com/?cid=14511622611058876583,,,,天文科學館,113.02141150216522,士林,775.8550198392716
627,ChIJnZy-IMqvQjQRhdX2w_4HcKs,Cafe La Connection,"No. 87號, Huasheng St, Fujia Village, Shilin District, Taipei City, Taiwan 111",4.8,140,,25.0948207,121.5221372,True,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,10:00:00,17:00:00,10:00:00,17:00:00,https://maps.google.com/?cid=12353382568668091781,,,,士林國中,74.48905494609969,士林,439.79432418036936
628,ChIJhbvwPLivQjQRiUrP5kJ1XzU,母后 Mother's Garden Cafe,"1樓, No. 7號, Lane 13, Tianmu W Rd, Tianyu Village, Shilin District, Taipei City, Taiwan 111",5.0,57,,25.1189353,121.5280542,True,,,09:30:00,18:30:00,09:30:00,18:30:00,09:30:00,18:30:00,09:30:00,18:30:00,09:30:00,18:30:00,09:30:00,18:30:00,https://maps.google.com/?cid=3845921536998328969,,,,齊福華廈,63.716318701306605,芝山,1851.028764345092
629,ChIJJ7DfHBGvQjQRC1u6h7xxcDs,第二人生咖啡館天母店 Second Life Coffee｜咖啡｜輕食｜甜點｜,"No. 164號, Dexing E Rd, Zhongcheng Village, Shilin District, Taipei City, Taiwan 11147",4.7,289,2.0,25.1081408,121.5299463,True,09:00:00,17:00:00,09:00:00,17:00:00,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,https://maps.google.com/?cid=4283048300174269195,yes,,yes,德行忠誠路口,21.484307838806366,芝山,940.7489973188804
630,ChIJ77KEJzGvQjQRBMFo8JTHrPU,客美多咖啡 Komeda‘s Coffee - 士林店,"No. 124號, Zhongzheng Rd, Fuzhi Village, Shilin District, Taipei City, Taiwan 111",4.3,698,2.0,25.096068,121.5284158,True,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,https://maps.google.com/?cid=17702743677789061380,,,,福林國小,46.81114679922405,士林,359.32458391460364
632,ChIJ3UiyEZmuQjQRgy5D4PGPYno,Caffé Ruelle 巷子咖啡 （天母雨聲YuSheng)5月假日營業至15:45,"No. 31-1號, Section 2, Zhicheng Rd, Mingshan Village, Shilin District, Taipei City, Taiwan 111",4.4,768,1.0,25.1016634,121.5293492,True,07:00:00,15:45:00,07:00:00,16:45:00,07:00:00,16:45:00,07:00:00,16:45:00,07:00:00,16:45:00,07:00:00,16:45:00,07:00:00,15:45:00,https://maps.google.com/?cid=8818769289357241987,,,,名山里,38.2659383009976,芝山,704.697531506662
634,ChIJDwG_wryuQjQRyNmmmMYWS1M,金格點一杯咖啡｜台北士林空間租借,"11160, Taiwan, Taipei City, Shilin District, Fujia Village, Wenlin Rd, 479號481號",4.5,298,2.0,25.0960814,121.5242329,True,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,https://maps.google.com/?cid=6001915970621725128,,,yes,士林,21.3241012038517,士林,351.22808222970315
636,ChIJ45oJLh6vQjQRirxG0KgMRp8,Flower Island Brunch,"No. 9號, Lane 235, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.9,1029,,25.0948742,121.5261247,True,10:30:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,10:30:00,20:00:00,https://maps.google.com/?cid=11476874619588623498,,,,捷運士林站,45.67103627785846,士林,153.2865997745541
639,ChIJX3XyujOvQjQRrn7vlTQmGWY,Vagabond Cafe 流浪觀點,"No. 13, Fushou St, Jiujia Village, Shilin District, Taipei City, Taiwan 111",4.6,246,,25.0960392,121.5254268,True,11:00:00,23:00:00,11:00:00,00:00:00,,,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,https://maps.google.com/?cid=7356953473582071470,yes,,yes,捷運士林站(中正),83.97245621597435,士林,293.73006822448167
641,ChIJBeLlLLeuQjQRTCByYfH5R6g,秘食咖啡-士林店,"111, Taiwan, Taipei City, Shilin District, 前港里華齡街188號",4.2,1126,2.0,25.087721,121.5197703,True,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,09:00:00,17:00:00,09:00:00,17:00:00,https://maps.google.com/?cid=12125935336835653708,,,,前港公園,126.67875649601312,劍潭,648.544851523853
643,ChIJDWWceqGvQjQRqfiDiExbR0k,REEDS PIZZERIA & COFFEE 士林店,"No. 340-1號, Wenlin Rd, Fude Village, Shilin District, Taipei City, Taiwan 111012",3.8,56,,25.093215,121.5256491,True,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,https://maps.google.com/?cid=5280289472381188265,yes,,,士林區農會,41.81000290262948,士林,67.79752087602232
644,ChIJrz2BUJWvQjQRZ9Ho4rAZmn4,Caffe’ Rue Tianmu 路口加啡（天母店）,"No. 2號, Lane 35, Section 6, Zhongshan N Rd, Dexing Village, Shilin District, Taipei City, Taiwan 111",4.3,770,,25.1031837,121.5245927,True,07:00:00,17:45:00,07:00:00,17:45:00,07:00:00,17:45:00,07:00:00,17:45:00,07:00:00,17:45:00,07:00:00,17:45:00,07:00:00,17:45:00,https://maps.google.com/?cid=9122632242704208231,,,yes,德行(中山忠誠路口),51.054039259994255,芝山,210.0663852199019
645,ChIJSxHVM_OvQjQRVXbGAenRppE,士林貳貳參丼飯,"No. 11號, Lane 223, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.9,3181,1.0,25.0949137,121.5264319,True,,,17:00:00,20:30:00,17:00:00,20:30:00,17:00:00,20:30:00,17:00:00,20:30:00,17:00:00,20:30:00,17:00:00,20:30:00,https://maps.google.com/?cid=10495306780320888405,,,,捷運士林站(中正),69.33853686036687,士林,158.2717820146754
647,ChIJY-JpVEKvQjQRxcAoW__UHts,Louisa Coffee 路易莎咖啡(士林捷運門市),"No. 224號, Zhongzheng Rd, Jiujia Village, Shilin District, Taipei City, Taiwan 111",3.5,476,1.0,25.095512,121.5259846,True,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,https://maps.google.com/?cid=15789291536818684101,,,,捷運士林站(中正),9.409169043413822,士林,225.00275411093804
649,ChIJHR0dIIGvQjQRZVRBYUYu-_s,Matcha Little Prince-Shilin Store,"No. 20號, Lane 235, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.6,1463,,25.0945882,121.5259492,True,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,11:00:00,19:30:00,https://maps.google.com/?cid=18157157202488546405,,,,捷運士林站,47.91776181545511,士林,124.7746323047105
652,ChIJCRo5T6OuQjQReycCRWL9QzM,Twos Brunch Cafe,"No. 21號, Lane 235, Zhongzheng Rd, Fulin Village, Shilin District, Taipei City, Taiwan 111",4.2,674,1.0,25.0946414,121.5261921,True,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,,,07:00:00,14:00:00,07:00:00,14:00:00,07:00:00,14:00:00,https://maps.google.com/?cid=3694074717880330107,,,,捷運士林站,61.69090966191418,士林,127.12252770686011
655,ChIJH1eNdzGvQjQR5k9z7DvXMYs,Louisa Coffee 路易莎咖啡(士林至誠門市),"No. 35號, Section 2, Zhicheng Rd, Mingshan Village, Shilin District, Taipei City, Taiwan 111",4.1,100,1.0,25.1016506,121.5289993,True,07:00:00,19:00:00,07:00:00,19:00:00,07:00:00,19:00:00,07:00:00,19:00:00,07:00:00,19:00:00,07:00:00,19:00:00,07:00:00,19:00:00,https://maps.google.com/?cid=10030034497500827622,,,yes,名山里,62.13985023779811,芝山,670.5529716753988
656,ChIJu0udVqKuQjQR-us6gtCcMhI,MB White Coffee,"No. 120之2號, Zhongzheng Rd, Fuzhi Village, Shilin District, Taipei City, Taiwan 111",4.1,1436,2.0,25.0961655,121.5287792,True,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,https://maps.google.com/?cid=1311282860870265850,yes,,,福林國小,37.540070062899225,士林,390.86069322273187
658,ChIJox2jJKOuQjQRzOGO6aJhcAk,Tiamo Cafe 堤亞摩咖啡生活館 士林門市,"No. 210號, Zhongzheng Rd, Jiujia Village, Shilin District, Taipei City, Taiwan 111",4.3,139,1.0,25.095664,121.526615,True,11:00:00,19:00:00,09:00:00,17:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=680150896063996364,,,,捷運士林站(中正),21.537061512047277,士林,243.1341375356166
659,ChIJTfP8wCKvQjQRZ8_4_nb2Ygc,Louisa Coffee,"111, Taiwan, Taipei City, Shilin District, Qiangang Village, Qiangang St, 11號1樓",3.4,586,1.0,25.0849641,121.5227025,True,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,https://maps.google.com/?cid=532258696927432551,,,,圓山皇宮大廈,162.71624625827735,劍潭,241.59931935197753
660,ChIJZc85mP-vQjQRenjCFHRVXvE,Corner Coffee,"No. 136號, Lane 39, Section 1, Shipai Rd, 北投區 Beitou District, Taipei City, Taiwan 112",4.8,578,2.0,25.1175282,121.50993,True,11:00:00,20:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,20:00:00,https://maps.google.com/?cid=17392432768004290682,,,,齊賢華廈,1548.9979007525733,芝山,2049.667611675913
661,ChIJk7jbcxKvQjQR-HWxzlgfSLY,山边咖啡 Brae Café,"No. 110-1號, Wenquan Rd, Linquan Village, Beitou District, Taipei City, Taiwan 11241",4.7,825,2.0,25.1362794,121.511012,True,11:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,10:00:00,17:00:00,10:00:00,17:00:00,11:00:00,18:00:00,https://maps.google.com/?cid=13134782779511371256,,,,天北站,2157.782016029321,芝山,3864.5183965697574
662,ChIJJzGtyjivQjQRenMG7LW-GWo,北投 千景咖啡 CJ COFFEE,"No. 200-9號, Guangming Rd, Chang'an Village, Beitou District, Taipei City, Taiwan 112",4.6,260,,25.1359519,121.5037138,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=7645351530996331386,,,,天北站,2719.940494896513,芝山,4113.2168012520215
663,ChIJIzAxSgCvQjQRP4kH_C8T2Ac,Zao Cafe,"112, Taiwan, Taipei City, Beitou District, Datong Village, Lane 8, Yuren Rd, 3號2 樓",4.8,225,,25.1327138,121.4987251,True,08:30:00,19:30:00,09:00:00,21:00:00,09:00:00,21:00:00,11:00:00,21:00:00,13:00:00,21:00:00,09:00:00,21:00:00,11:00:00,21:00:00,https://maps.google.com/?cid=565222850047740223,,,,浮洲活動中心,2687.240587383575,芝山,4073.147328476348
664,ChIJy7z1FYWvQjQR9cjUzhxiTs0,MeJA Cafe（咖啡 甜點 早午餐）,"No. 21號, Lane 2, Guangming Rd, Zhongyang Village, Beitou District, Taipei City, Taiwan 112",4.5,323,,25.1310469,121.499878,True,08:00:00,17:00:00,08:00:00,17:00:00,,,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,17:00:00,https://maps.google.com/?cid=14793869701827315957,,yes,,浮洲活動中心,2556.2412233357036,芝山,3855.48036775543
665,ChIJqZiptBivQjQRmdV-u5szbtA,Reeds Coffee & Bakery Beitou,"No. 6號, Huanggang Rd, Zhongyang Village, Beitou District, Taipei City, Taiwan 112",4.3,583,2.0,25.133288,121.502039,True,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,08:00:00,20:30:00,https://maps.google.com/?cid=15018998551285781913,,,yes,天北站,2727.2203265079,芝山,3939.651698021509
666,ChIJXedTp3mvQjQRZ-M0y1pAEXA,UKIYO,"No. 15號, Yumin 3rd Rd, Zhenhua Village, Beitou District, Taipei City, Taiwan 112",4.5,634,,25.1161017,121.5165131,True,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,09:00:00,17:00:00,09:00:00,17:00:00,https://maps.google.com/?cid=8075306365552485223,yes,,,齊賢華廈,918.5943099987362,芝山,1572.3491934532537
667,ChIJQ-XN0YyvQjQRMdAUlIogZts,休息咖啡館chill cafe 週三公休,"112, Taiwan, Taipei City, Beitou District, Linong Village, 西安街二段259巷6號",4.8,227,,25.119817,121.5071227,True,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,,,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,https://maps.google.com/?cid=15809359321492672561,,,yes,齊賢華廈,1835.4592580306714,芝山,2424.9715704619593
668,ChIJnWGDlLKvQjQRTjk8b6Zq9wE,豆咖啡 BEANCAFE 【稻香店】手沖/現烘精品莊園咖啡專門店 ［胭脂。北投］（豆咖啡 Beancafe）,"No. 79-2號, Daoxiang Rd, Daoxiang Village, Beitou District, Taipei City, Taiwan 112",4.7,285,2.0,25.1405975,121.4895008,True,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,https://maps.google.com/?cid=141699176348793166,,,,浮洲活動中心,3414.234015562404,芝山,5332.110466387052
669,ChIJ1WU2R1GuQjQRxC5o3mWPKfs,N° Café,"No. 18號, Yuren Rd, Datong Village, Beitou District, Taipei City, Taiwan 112",4.2,596,2.0,25.1330916,121.4983165,True,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,https://maps.google.com/?cid=18098154245250887364,,yes,,浮洲活動中心,2713.8836136012496,芝山,4131.248833392947
670,ChIJZ3VebZevQjQRcQ0zXZheqEE,豆咖啡 BEANCAFE | 豆三 | 虹吸專門 Nur Siphon coffee • 頂級咖啡豆烘焙,"No. 73號, Yuren Rd, Datong Village, Beitou District, Taipei City, Taiwan 112",4.8,260,,25.1340461,121.4986343,True,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,https://maps.google.com/?cid=4731135417044372849,,,,浮洲活動中心,2824.350225202721,芝山,4198.539840682166
672,ChIJ4cQJ4KivQjQR1Tvuk-F3hxo,1996 COFFEE,"No. 19號, Ligong St, Yide Village, Beitou District, Taipei City, Taiwan 112",4.3,292,,25.1247339,121.4678512,True,09:00:00,18:30:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,09:00:00,18:30:00,https://maps.google.com/?cid=1911628377575275477,,,yes,富洲里,1711.4636916738948,芝山,6016.239290740607
673,ChIJtyQGNEWuQjQRjsXfFxN-rug,FuCun Coffee,"112, Taiwan, Taipei City, Beitou District, Chang'an Village, Guangming Rd, 220號1樓",4.8,174,,25.1362525,121.5046756,True,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,https://maps.google.com/?cid=16766477083216954766,,yes,,天北站,2656.7261274926814,芝山,4099.292195271139
675,ChIJS9ycFIuuQjQRoVhs4LRjeGY,MD cafe,"No. 293號, Section 2, Linong St, Donghua Village, Beitou District, Taipei City, Taiwan 112",4.5,767,1.0,25.1187653,121.5159171,True,,,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,https://maps.google.com/?cid=7383761217584388257,,,,齊賢華廈,942.7753283400075,芝山,1868.6938892443488
677,ChIJpdLA31CuQjQR6ZAVzzHBgcc,LOUISA COFFEE Beitoushe Shop,"112, Taiwan, Taipei City, Beitou District, Datong Village, Guangming Rd, 65號1 樓",4.0,1125,1.0,25.1330077,121.5001395,True,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,07:00:00,20:00:00,https://maps.google.com/?cid=14375983905215189225,yes,,yes,浮洲活動中心,2767.3035191242875,芝山,4017.6595342317496
678,ChIJZVCLpJqvQjQRT3oDbysd7PE,A N G L E II,"112, Taiwan, Taipei City, Beitou District, Zhenhua Village, Ronghua 3rd Rd, 36號1 樓",4.4,413,,25.1140958,121.5209802,True,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,https://maps.google.com/?cid=17432340330027645519,,,,士東國小,558.5640528109263,芝山,1238.524713375576
679,ChIJAf-5I1uvQjQR9_Z7U9qNSss,咖啡弄 X 覓覓商行 Coffee Alley with mimi shop,"112, Taiwan, Taipei City, Beitou District, Fuxing Village, Section 2, Zhiyuanyi Rd, 127號1樓",4.5,48,,25.1135885,121.5124366,True,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,https://maps.google.com/?cid=14648676706818979575,yes,,yes,蘭雅國小,1245.0026990799338,芝山,1552.1386875368962
680,ChIJybGQCXCvQjQRX1vw0Wi0ue4,WENISM CAFE 走馬啡 北投老爺,"No. 2號, Zhonghe St, Zhongxin Village, Beitou District, Taipei City, Taiwan 112",4.6,69,,25.137558,121.503699,True,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=17201978614010108767,,,,天北站,2819.8304423911927,芝山,4272.535212691337
682,ChIJcUzB8bWvQjQRQnP7TvrtVoo,根在上咖啡烘焙館ORi'nTention Coffee Roasters,"No. 308號, Mingde Rd, Ronghua Village, Beitou District, Taipei City, Taiwan 11280",4.9,61,,25.1152662,121.5220581,True,,,13:30:00,18:00:00,13:30:00,18:00:00,13:30:00,18:00:00,13:30:00,18:00:00,13:30:00,18:00:00,13:30:00,18:00:00,https://maps.google.com/?cid=9968416484553880386,,,,天壽里,463.68070241851586,芝山,1359.2026228302818
683,ChIJZbaKGR-vQjQRkWsOAD0pLSQ,穠咖啡 Nongcoffeeroaster（無訂位）,"No. 146號, Mingde Rd, Ronghua Village, Beitou District, Taipei City, Taiwan 112",4.5,371,,25.1105153,121.5208323,True,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,https://maps.google.com/?cid=2606785101288074129,,,,蘭雅國小,336.1603202815253,芝山,849.3495893282856
687,ChIJI9KEY1GuQjQRwkpKy4aN7LQ,豆咖啡 BEANCAFE【豆二】咖啡豆烘焙專門店｜濾掛咖啡｜咖啡禮盒｜台北伴手禮｜北投伴手禮｜手沖咖啡,"No. 49號, Section 1, Fengnian Rd, Datong Village, Beitou District, Taipei City, Taiwan 112",4.5,257,,25.1340314,121.4972653,True,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,18:00:00,09:30:00,17:00:00,https://maps.google.com/?cid=13036950631406521026,,,,浮洲活動中心,2783.5110374876112,芝山,4277.941712004442
688,ChIJh8HAJFGuQjQRTdJEMlGhRbc,Slipper Cafe 拖鞋咖啡,"No. 15號, Datong St, Datong Village, Beitou District, Taipei City, Taiwan 112",4.5,367,2.0,25.1327392,121.4992283,True,10:00:00,18:00:00,11:00:00,18:00:00,,,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=13206138852441641549,,,,浮洲活動中心,2706.8509005176916,芝山,4045.745869732619
692,ChIJNXZlAlSuQjQRR2VnVPuQQnY,Dante Coffee,"No. 462-8號, Daye Rd, Datong Village, Beitou District, Taipei City, Taiwan 112",4.1,678,2.0,25.1319444,121.4969444,True,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,https://maps.google.com/?cid=8521532854065653063,,,,浮洲活動中心,2552.0837155432237,芝山,4114.7317756002685
695,ChIJoTpjJACvQjQRp1eoECTEak4,HeyBrown 嘿布朗咖啡館,"No. 1號, Lane 68, Section 2, Shipai Rd, Zhenhua Village, Beitou District, Taipei City, Taiwan 112",4.5,193,,25.1164542,121.5163768,True,,,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,10:00:00,21:00:00,https://maps.google.com/?cid=5650544341667043239,,,,齊賢華廈,921.7926681013267,芝山,1613.6806368098173
696,ChIJewavdIyuQjQR2GQkxk-ZSgo,Coffee Smith 石牌店,"No. 31號, Lane 333, Mingde Rd, Zhenhua Village, Beitou District, Taipei City, Taiwan 112",4.3,903,2.0,25.1164144,121.518498,True,10:30:00,21:00:00,10:30:00,16:00:00,,,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,https://maps.google.com/?cid=741573656561607896,,,,齊賢華廈,717.0726206937198,芝山,1539.973347606814
